Optimum Control ID,OC Description,SalesGroup,Combined Label,Red,Yellow,Green,GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-56331,G&G|Snack|Jerky|Peppered,GV - GRAB & GO,Red,True,False,False,3307.704,26.36,10.116,134.18,4904.72,4134.63,32.95,167.72,6130.9,12.64
R-54648,G&G|Snack|Naked|Hearty Tamari,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-56007,G&G|Snack|Naked|Maple Almond,GV - GRAB & GO,Red,True,False,False,557.102,1.586,0.8996,237.03,16817.36,428.54,1.22,182.33,12936.43,0.69
R-54649,G&G|Snack|Naked|Wasabi-Me,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-54650,G&G|Snack|Naked|Wholesome Yogi,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-56031,G&G|Snack|Nora|Tempura,GV - GRAB & GO,Green,False,False,True,0.5029,0.0079,0.00119,0.08,2.94,50.29,0.79,8,294,0.12
R-13828,G&G|Spread|ButterMargarine|Ptn,GV - GRAB & GO,Red,True,False,False,2286.95018,20.07004,2.792628,202.05,10012.02,1142.33,10.02,100.92,5001.01,1.39
R-13165,G&G|Spread|Cream Cheese|Ptn,GV - GRAB & GO,Red,True,False,False,2227.6,23.325,2.615,389.82,20115.78,891.04,9.33,155.93,8046.31,1.05
R-13177,G&G|Spread|Jam & Peanut Butter,GV - GRAB & GO,Green,False,False,True,0.5702048,0.003841,0.00169004,0.15,7.41,17.97,0.12,4.73,233.53,0.05
R-22218,G&G|Spread|Nutella|Ptn,GV - GRAB & GO,Red,True,False,False,156.8399922,0.040499998,1.034399948,0.37,3.3,1045.6,0.27,2.47,22,6.9
R-19903,G&G|Stick|Marshmallow Chocolat,GV - GRAB & GO,Yellow,False,True,False,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49
R-47967,G&G|Sushi|Avocado Roll (12),GV - GRAB & GO,Green,False,False,True,236.7274,0.7752,0.23244,127.56,412.03,13.15,0.04,7.09,22.89,0.01
R-41843,G&G|Sushi|Avocado Roll (6),GV - GRAB & GO,Green,False,False,True,118.3637,0.3876,0.11622,63.78,206.01,39.45,0.13,21.26,68.67,0.04
R-37373,G&G|Sushi|California Roll,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-63853,G&G|Sushi|California Roll Comb,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-63854,G&G|Sushi|California Roll.,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-41842,G&G|Sushi|Cucmber Roll ,GV - GRAB & GO,Green,False,False,True,267.8757,0.74754,0.245646,160.67,528.37,89.29,0.25,53.56,176.12,0.08
R-30004,G&G|Sushi|Cucumber Roll,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-29820,G&G|Sushi|Fuji Roll Combo,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-63851,G&G|Sushi|Fuji Roll Combo.,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-63850,G&G|Sushi|Japanese Pork Dumpl.,GV - GRAB & GO,Red,True,False,False,1081.465,14.608,2.3122,199.13,5966.7,983.15,13.28,181.03,5424.27,2.1
R-48639,G&G|Sushi|Japanese Pork Dumpli,GV - GRAB & GO,Red,True,False,False,1081.465,14.608,2.3122,199.13,5966.7,983.15,13.28,181.03,5424.27,2.1
R-30006,G&G|Sushi|Philadelphia  Roll,GV - GRAB & GO,Green,False,False,True,2.5345,0.0053,0.00217,1.57,4.63,253.45,0.53,157,463,0.22
R-63848,G&G|Sushi|Philadelphia Roll,GV - GRAB & GO,Green,False,False,True,2.5345,0.0053,0.00217,1.57,4.63,253.45,0.53,157,463,0.22
R-30173,G&G|Sushi|Red Dragon Roll,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-41844,G&G|Sushi|Salmon Roll (6),GV - GRAB & GO,Green,False,False,True,271.706075,2.5016625,0.32471375,111.22,461.41,90.57,0.83,37.07,153.8,0.11
R-32332,G&G|Sushi|Smoked Tofu Roll,GV - GRAB & GO,Green,False,False,True,387.9929427,1.056334704,0.500189106,159.99,489.78,129.33,0.35,53.33,163.26,0.17
R-37374,G&G|Sushi|Spicy California,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-63849,G&G|Sushi|Spicy California.,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-41847,G&G|Sushi|Spicy Salmon Roll,GV - GRAB & GO,Green,False,False,True,529.8255993,4.473256993,0.601800314,242.18,935.98,176.61,1.49,80.73,311.99,0.2
R-41846,G&G|Sushi|Spicy Tuna Roll,GV - GRAB & GO,Green,False,False,True,272.4094529,0.807157647,0.253383059,159.63,498.65,90.8,0.27,53.21,166.22,0.08
R-41845,G&G|Sushi|Tuna Roll ,GV - GRAB & GO,Green,False,False,True,118.3118529,0.349917647,0.121447059,63.38,194.63,39.44,0.12,21.13,64.88,0.04
R-22968,G&G|Sushi|Vegetable Salad Roll,FT GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-13891,G&G|Toast Slice,GV - GRAB & GO,Green,False,False,True,1.5225,0.0148,0.00489,0.42,12.82,3.04,0.03,0.84,25.64,0.01
R-55971,G&G|Tortilla Chips & Salsa,GV - GRAB & GO,Green,False,False,True,82.85824548,0.61775271,0.204686163,6.29,301.9,109.02,0.81,8.28,397.24,0.27
R-53371,G&G|Uncle Ed Apple Pie|Piece,SPECIALS,Green,False,False,True,171.0139609,1.156503906,0.462890625,34.7,876.35,136.81,0.93,27.76,701.08,0.37
R-53607,G&G|Uncle Ed Peach Pie Piece,SPECIALS,Yellow,False,True,False,238.6418684,1.476784514,0.561565082,27.24,802.0,221.17,1.37,25.25,743.28,0.52
R-53805,G&G|Uncle Ed's BC Pie|piece,GV - GRAB & GO,Yellow,False,True,False,411.6029139,2.483524186,0.493452709,65.44,2639.39,337.38,2.04,53.64,2163.43,0.4
R-53990,G&G|Uncle Ed's Cornbread,GV - GRAB & GO,Yellow,False,True,False,589.7849509,5.233180965,0.832580468,59.21,2437.71,293.46,2.6,29.46,1212.93,0.41
R-53380,G&G|Uncle Ed's Crumble,SPECIALS,Red,True,False,False,112.5860744,0.770096329,0.172704866,15.16,556.99,798.48,5.46,107.52,3950.28,1.22
R-54635,G&G|Veggie-Go|Beet  Apple Cinn,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-54633,G&G|Veggie-Go|Berry Spinach,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-54634,G&G|Veggie-Go|Sweet Potato,GV - GRAB & GO,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-55269,G&G|Waffle|Gluten Free,GV - GRAB & GO,Yellow,False,True,False,3.045,0.0296,0.00978,0.84,25.64,152.25,1.48,42,1282,0.49
R-30678,G&G|Wrap|Beef,GV - GRAB & GO,Red,True,False,False,4372.02192,35.40208,0.0,221.48,7813.51,1561.44,12.64,79.1,2790.54,0
R-39835,G&G|Wrap|Bkfstt|Ham & Cheese,PRODUCTION FOOD,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-64343,G&G|Wrap|Bkfstt|Ham & Cheese.,PRODUCTION FOOD,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-39834,G&G|Wrap|Bkfstt|Mediterranean,PRODUCTION FOOD,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
R-13166,G&G|Wrap|Butter Chicken,GV - GRAB & GO,Yellow,False,True,False,1.986875,0.038575,0.0,0.32,7.23,198.69,3.86,32,723,0
R-13178,G&G|Wrap|Chickpea & Spinach,GV - GRAB & GO,Yellow,False,True,False,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49
R-42573,G&G|Yogurt|Blueberry|Stirred,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-42548,G&G|Yogurt|Fieldberry|Stirred,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-38037,G&G|Yogurt|French Vanilla|FF,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-38047,G&G|Yogurt|Greek|Asst,GV - GRAB & GO,Green,False,False,True,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0,1,0.08
R-38547,G&G|Yogurt|Greek|Blueberry,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-38546,G&G|Yogurt|Greek|Strawberry,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-47012,G&G|Yogurt|Greek|Vanilla,GV - GRAB & GO,Yellow,False,True,False,446.73,3.9105,0.339,39.36,1950.39,297.82,2.61,26.24,1300.26,0.23
R-38104,G&G|Yogurt|Peach|FF,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-42549,G&G|Yogurt|Peach|Stirred,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-38038,G&G|Yogurt|Raspberry|FF,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-38965,G&G|Yogurt|Raspberry|Stirred,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-38025,G&G|Yogurt|Strawberry|FF,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-45991,G&G|Yogurt|Strawberry|Stirred,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-42551,G&G|Yogurt|Strawberry|Stirred,GV - GRAB & GO,Yellow,False,True,False,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26,1300,0.23
R-68202,GLB|Sesame Tofu & Broccoli,OK - GLOBAL KITCHEN ,Green,False,False,True,223.7485565,1.020162503,0.441954645,54.59,546.86,108.09,0.49,26.37,264.18,0.21
R-54377,GR|Sandwich|Classic BLT|AAD,SANDWICHES,Red,True,False,False,1340.609687,16.00585676,3.16405186,214.42,6635.75,457.27,5.46,73.14,2263.41,1.08
R-63584,GREEN2GO - CREDIT,FOOD - MISC,Green,False,False,True,0.0,0.0,0.0,1.0,1.0,0,0,0.1,0.1,0
R-63583,GREEN2GO - DEPOSIT,FOOD - MISC,Green,False,False,True,0.0,0.0,0.0,1.0,1.0,0,0,0.1,0.1,0
R-63592,GREEN2GO - REFUND,FOOD - MISC,Green,False,False,True,0.0,0.0,0.0,1.0,1.0,0,0,0.1,0.1,0
R-51990,GRL|Add|Bacon x2 slices,ADD ONS,Red,True,False,False,560.3955,7.5696,1.19814,103.19,3091.83,2801.98,37.85,515.95,15459.15,5.99
R-45467,GRL|ADD|Benny|Ham,ADD ONS,Red,True,False,False,761.1483871,10.28129032,1.627354839,140.15,4199.43,1014.86,13.71,186.87,5599.24,2.17
R-44764,GRL|Add|Cheese|Ratio,ADD ONS,Red,True,False,False,124.7456025,1.306200026,0.146440003,21.83,1126.48,891.04,9.33,155.93,8046.29,1.05
R-46329,GRL|ADD|Chicken Thigh (2),GV GRILL DAY,Red,True,False,False,1044.939332,27.04679738,2.736949854,85.76,77.7,580.52,15.03,47.64,43.17,1.52
R-53406,GRL|Add|Ham|28g,ADD ONS,Red,True,False,False,284.1620645,3.838348387,0.607545806,52.32,1567.79,1014.86,13.71,186.86,5599.25,2.17
R-51989,GRL|Add|Mushroom,ADD ONS,Green,False,False,True,26.19421571,0.34179998,0.072435497,3.51,127.01,130.97,1.71,17.55,635.05,0.36
R-52651,GRL|Add|PickledVeg,ADD ONS,Green,False,False,True,55.27600662,0.216625271,0.049047263,0.71,20.36,240.33,0.94,3.09,88.52,0.21
R-45468,GRL|Add|Spinach cooked,GV GRILL DAY,Green,False,False,True,57.06155918,0.712839796,0.160283878,7.33,264.64,60.7,0.76,7.8,281.53,0.17
R-54731,GRL|Adobo Chicken plate|SP,SPECIALS,Yellow,False,True,False,1255.764116,25.01648663,2.826156855,256.09,799.63,248.67,4.95,50.71,158.34,0.56
R-55623,GRL|Adobo pork plate|SP,SPECIALS,Red,True,False,False,3113.515463,37.70330858,6.244775906,674.89,15435.68,724.07,8.77,156.95,3589.69,1.45
R-55426,GRL|Afritada plate|SP,SPECIALS,Yellow,False,True,False,1250.287011,24.70798219,2.7679953,252.21,615.55,252.58,4.99,50.95,124.35,0.56
R-56799,GRL|Alarm clock sandwich|G&G,SPECIALS,Red,True,False,False,1047.950806,12.84063808,2.571642963,184.68,5603.39,542.98,6.65,95.69,2903.31,1.33
R-70604,GRL|Bacon Cheddar Dog|AAD,SPECIALS,Red,True,False,False,770.8263673,7.99110762,1.576271383,116.5,4853.13,691.32,7.17,104.48,4352.58,1.41
R-70294,GRL|Bacon&Egg Bun|AAD,GV - GRILL BREAKFAST,Red,True,False,False,934.6991407,11.00816978,2.182974127,146.92,4866.55,819.91,9.66,128.88,4268.9,1.91
R-55626,GRL|BBQ Chicken|PLATE|SP,SPECIALS,Yellow,False,True,False,1144.130434,23.98938785,2.791195464,191.29,692.52,352.04,7.38,58.86,213.08,0.86
R-64993,GRL|BBQ Pork Sandwich,GV GRILL FEATURE,Red,True,False,False,1877.394971,24.92404042,3.792988437,340.22,11255.73,787.58,10.46,142.72,4721.86,1.59
R-55514,GRL|Beef Mac n Cheese|SP,GV GRILL DAY,Red,True,False,False,3218.416927,26.50346194,9.571517387,220.95,8010.94,622.35,5.12,42.73,1549.08,1.85
R-70053,GRL|Beef Pares|AAD,GV - FLEX BC,Red,True,False,False,3807.585779,29.45993252,11.31292688,226.83,5632.64,1228.25,9.5,73.17,1816.98,3.65
R-51583,GRL|BeefCaldereta+1,SPECIALS,Red,True,False,False,6473.08974,51.53963427,19.55283276,338.66,10423.76,1221.34,9.72,63.9,1966.75,3.69
R-51315,GRL|BeefCaldereta+2,SPECIALS,Red,True,False,False,6692.232378,52.58873128,20.09374481,410.98,10857.76,1062.26,8.35,65.23,1723.45,3.19
R-51263,GRL|BeefCaldereta|PORTION,SPECIALS,Red,True,False,False,6205.968563,49.54015122,19.09636697,250.16,9150.04,1773.13,14.15,71.47,2614.3,5.46
R-56070,GRL|Belly Kimchi Sand|SP,SPECIALS,Red,True,False,False,1629.420491,19.47216936,3.608788142,251.33,7916.92,649.17,7.76,100.13,3154.15,1.44
R-50312,GRL|Benny |Avocado spinach|AAD,GV - GRILL BREAKFAST,Yellow,False,True,False,299.6675737,2.782135134,0.817217268,27.35,911.56,205.96,1.91,18.8,626.5,0.56
R-62409,GRL|Benny classic|X1,SPECIALS,Yellow,False,True,False,403.3553361,4.648470169,0.0,60.02,1922.47,343.28,3.96,51.08,1636.14,0
R-55646,GRL|Benny PulledPork|AAD,GV - GRILL BREAKFAST,Red,True,False,False,1892.581416,22.07786925,3.013100306,289.35,9313.29,478.54,5.58,73.16,2354.88,0.76
R-50520,GRL|Benny Week3|SP,GV GRILL FEATURE,Red,True,False,False,925.1901892,10.6110385,1.243069603,130.31,5027.14,400.52,4.59,56.41,2176.25,0.54
R-53816,GRL|Benny week4|SP,GV GRILL FEATURE,Red,True,False,False,1795.392479,22.51707573,3.351449016,286.98,8859.4,726.88,9.12,116.19,3586.8,1.36
R-62002,GRL|Benny|Asparagus|AAD,GV GRILL BRUNCH,Yellow,False,True,False,933.2636985,9.921437574,1.788598368,125.02,4080.24,339.37,3.61,45.46,1483.72,0.65
R-54003,GRL|Benny|Chorizo X2,GV - GRILL BREAKFAST,Red,True,False,False,1480.71798,18.82973164,2.648497796,233.85,7235.59,670.01,8.52,105.81,3274.02,1.2
R-44890,GRL|Benny|Classic X2,GV - GRILL BREAKFAST,Red,True,False,False,694.1979805,8.205731639,0.966897796,89.02,2896.17,420.73,4.97,53.95,1755.25,0.59
R-68109,GRL|Benny|Crispy chicken|AAD,GV - GRILL BREAKFAST,Red,True,False,False,942.2845436,14.75143672,1.61239924,109.68,2915.3,459.65,7.2,53.5,1422.1,0.79
R-50515,GRL|Benny|florentine|FT,GV GRILL FEATURE,Red,True,False,False,1132.93595,12.71077884,1.769184096,167.45,6173.12,397.52,4.46,58.75,2166.01,0.62
R-62012,GRL|Benny|Ham & mustard|AAD,GV GRILL FEATURE,Red,True,False,False,1620.862356,19.23233224,3.288602727,256.75,7872.27,485.29,5.76,76.87,2356.97,0.98
R-45469,GRL|Benny|Lemon Truffle,GV - GRILL BREAKFAST,Green,False,False,True,692.6366172,8.581129143,0.974310785,78.91,2388.71,178.74,2.21,20.36,616.44,0.25
R-61998,GRL|Benny|Salmon|FLX,GV FLEX GLOBAL BOWL,Yellow,False,True,False,933.4243419,11.2018762,1.510554592,164.76,3953.46,332.77,3.99,58.74,1409.43,0.54
R-50519,GRL|Benny|Salmon|FT,GV GRILL BRUNCH,Yellow,False,True,False,979.832818,11.87921602,1.578406146,179.88,4012.36,349.94,4.24,64.24,1432.99,0.56
R-69443,GRL|Bfast Sandwich|VEGAN,SPECIALS,Green,False,False,True,259.1747791,1.719160931,0.899286771,36.58,1228.22,166.14,1.1,23.45,787.32,0.58
R-65246,GRL|Bfast sausage muffin TMRW,GV - GRILL BREAKFAST,Red,True,False,False,414.1414806,6.041774317,0.947505986,82.47,2477.1,300.1,4.38,59.76,1795,0.69
R-56157,GRL|Big Burger|kimchiBacon|AAD,GV GRILL FEATURE,Red,True,False,False,7917.54761,66.24424396,23.75193938,412.98,14278.37,2579.01,21.58,134.52,4650.93,7.74
R-44655,GRL|Big Burger|Lumberjack|AAD,GV GRILL DAY,Red,True,False,False,7500.129177,60.3817128,22.94560928,323.95,11832.07,2293.62,18.47,99.07,3618.37,7.02
R-57039,GRL|Big Burger|The beast|,GV GRILL FEATURE,Red,True,False,False,8019.815609,67.94242255,23.77175779,431.2,15010.45,1691.94,14.33,90.97,3166.76,5.02
R-61824,GRL|BOWL|Asparagus poached egg,GV - GRILL BREAKFAST,Yellow,False,True,False,556.5008369,5.19943738,1.445408149,75.86,2312.22,240.91,2.25,32.84,1000.96,0.63
R-36644,GRL|Bowl|Campus Meat,GV - GRILL BREAKFAST,Yellow,False,True,False,777.0814904,19.03337612,1.90003645,60.27,237.47,181.91,4.46,14.11,55.59,0.44
R-38111,GRL|Bowl|Campus Veg,GV - GRILL BREAKFAST,Yellow,False,True,False,591.2897126,7.881580126,0.873911793,87.45,3579.94,178.35,2.38,26.38,1079.81,0.26
R-44024,GRL|Bowl|Gather & Run|AAD,GV - GRILL BREAKFAST,Red,True,False,False,1388.00654,19.47053847,2.869264632,241.56,7315.45,724.81,10.17,126.14,3820.08,1.5
R-48488,GRL|BOWL|Huevos Rancheros|AAD,GV - GRILL BREAKFAST,Yellow,False,True,False,475.0365196,4.516329605,1.419596309,54.96,2375.61,291.43,2.77,33.72,1457.43,0.87
R-44650,GRL|Bowl|Professors|Breakfast,GV - GRILL BREAKFAST,Green,False,False,True,760.0453927,8.403538157,1.645636279,78.88,2253.9,159.34,1.76,16.54,472.52,0.34
R-68107,GRL|Bowl|Thunderbird Breakfast,GV GRILL BRUNCH,Green,False,False,True,667.9223334,5.925875234,1.733446963,111.0,2775.09,157.16,1.39,26.12,652.96,0.41
R-62028,GRL|bowl|Vegan hash|,GV GRILL BRUNCH,Green,False,False,True,284.0481226,2.944650626,0.705849727,26.69,681.58,78.68,0.82,7.39,188.8,0.2
R-44316,GRL|BOWL|White Bean|AAD,GV - GRILL BREAKFAST,Yellow,False,True,False,1249.704027,13.0858263,3.250172176,192.65,4923.79,289.95,3.04,44.7,1142.41,0.75
R-36642,GRL|Breakfast|Signature|Ratio,GV - GRILL BREAKFAST,Yellow,False,True,False,569.7106013,8.78507025,1.004486671,84.08,2543.88,202.56,3.12,29.9,904.49,0.36
R-53407,GRL|Breakfast|Waffle Fresh ,GV - GRILL BREAKFAST,Green,False,False,True,1.702121057,0.016083973,0.002338505,0.19,8.09,170.21,1.61,19,809,0.23
R-61844,GRL|BreakfastBurritoBowl|AAD,GV - GRILL BREAKFAST,Green,False,False,True,285.1401551,1.848493405,0.716505342,10.76,503.49,120.31,0.78,4.54,212.44,0.3
R-68382,GRL|Brocco fritters|AAD,GV GRILL DAY,Yellow,False,True,False,399.3346925,2.903364423,1.459057062,40.73,1422.13,183.81,1.34,18.75,654.61,0.67
R-55424,GRL|Burger|Adobo chicken|SP,SPECIALS,Red,True,False,False,835.6676665,21.57026213,2.116065692,71.05,282.55,432.32,11.16,36.76,146.17,1.09
R-68378,GRL|Burger|Alumni|AAD,GV GRILL DAY,Red,True,False,False,6496.714682,51.57583276,20.04947556,266.53,9885.02,3153.74,25.04,129.38,4798.55,9.73
R-36098,GRL|Burger|Alumni|bacon cheese,GV GRILL DAY,Red,True,False,False,5618.730863,48.02533846,16.61486395,328.3,11791.6,2093.43,17.89,122.32,4393.33,6.19
R-65248,GRL|Burger|BBQ TMRW |AAD,GV GRILL DAY,Green,False,False,True,359.8569205,2.683339054,0.77332732,19.23,872.63,149.32,1.11,7.98,362.09,0.32
R-48117,GRL|Burger|Beyond Better|Sp,SPECIALS,Green,False,False,True,421.1074268,3.588012442,1.264544594,35.61,1771.07,168.44,1.44,14.24,708.43,0.51
R-53050,GRL|Burger|Beyond Crunch,GV GRILL FEATURE,Yellow,False,True,False,229.3523345,2.068128821,0.798225131,14.82,707.71,253.43,2.29,16.38,782,0.88
R-69702,GRL|Burger|Cod|AAD,GV GRILL DAY,Yellow,False,True,False,603.8230117,7.52180725,1.106797095,162.29,1043.4,399.88,4.98,107.48,690.99,0.73
R-69135,GRL|Burger|Greek TMRW|AAD,GV GRILL DAY,Green,False,False,True,290.1308728,2.910636928,0.380593454,40.82,2038.21,160.29,1.61,22.55,1126.08,0.21
R-53579,GRL|Burger|Jackfruit|AAD,GV GRILL FEATURE,Green,False,False,True,244.8742403,1.172931984,0.424283066,3.82,118.63,121.83,0.58,1.9,59.02,0.21
R-51200,GRL|Burger|mushroom mountain,GV GRILL FEATURE,Yellow,False,True,False,584.4696361,5.343078632,1.82598447,49.7,1850.08,222.23,2.03,18.9,703.45,0.69
R-50118,GRL|Burger|Pork|blue cheese,SPECIALS,Red,True,False,False,1883.042705,24.67200005,3.787090006,344.59,11270.08,965.66,12.65,176.71,5779.53,1.94
R-61830,GRL|Burger|Portobello|AAD,GV GRILL DAY,Green,False,False,True,297.4654309,2.759513544,0.974614854,22.64,966.66,169.01,1.57,12.86,549.24,0.55
R-54038,GRL|Burger|Quinoa Yam|SP,SPECIALS,Red,True,False,False,8332.960506,66.75172389,25.4080915,359.15,13604.68,2834.34,22.7,122.16,4627.44,8.64
R-44931,GRL|Burger|Salmon|AAD,GV GRILL DAY,Red,True,False,False,691.7018352,8.762395485,1.2285618,190.18,1193.11,458.08,5.8,125.95,790.14,0.81
R-70492,GRL|Burger|Swiss Mushroom|AAD,GV GRILL DAY,Red,True,False,False,5117.272348,41.22478842,15.57970381,233.02,8985.54,1995.83,16.08,90.88,3504.53,6.08
R-54867,GRL|Calzone|blend|SP,SPECIALS,Red,True,False,False,1372.242665,17.86788878,2.638362171,247.59,8426.22,723.18,9.42,130.48,4440.7,1.39
R-61982,GRL|Cauliflower Bites|AAD 160g,GV GRILL DAY,Green,False,False,True,248.9948424,2.218364913,0.790292725,36.05,1210.8,136.62,1.22,19.78,664.36,0.43
R-53471,GRL|Cheese Burger Roll,SPECIALS,Red,True,False,False,6816.755447,54.75875399,20.54198892,309.77,11918.61,1883.08,15.13,85.57,3292.43,5.67
R-44779,GRL|Chick Wings|W/O Gluten|AAD,GV GRILL DAY,Red,True,False,False,1227.650392,29.89803248,3.293163248,95.42,195.95,399.89,9.74,31.08,63.83,1.07
R-70742,GRL|Chicken BahnMi|AAD,GV GRILL FEATURE,Red,True,False,False,648.8257326,13.27640217,1.778091118,43.14,101.67,392.63,8.03,26.11,61.52,1.08
R-56137,GRL|Chicken Burger|Buffalo,SPECIALS,Red,True,False,False,1043.248163,23.38080191,2.768014323,86.56,1149.04,465.74,10.44,38.64,512.96,1.24
R-55469,GRL|Chicken Burger|Cajun|AAD,GV GRILL FEATURE,Red,True,False,False,776.6217473,19.00494819,2.046366545,62.63,278.6,372.84,9.12,30.07,133.75,0.98
R-28251,GRL|Chicken Burger|Guaco bacon,GV GRILL DAY,Red,True,False,False,1483.047349,30.00936825,3.662731525,179.21,3463.06,531.56,10.76,64.23,1241.24,1.31
R-56454,GRL|Chicken Burger|Maui|AAD,GV GRILL DAY,Red,True,False,False,1091.987814,23.15903353,3.108960888,81.75,771.36,361.59,7.67,27.07,255.42,1.03
R-45150,GRL|Chicken Burger|Shoyu|AAD,GV GRILL DAY,Yellow,False,True,False,833.7056692,18.51807578,2.37551069,65.81,543.51,332.15,7.38,26.22,216.54,0.95
R-43964,GRL|ChickenBur|Thai Chili|AAD,GV GRILL DAY,Red,True,False,False,850.7760945,21.61775364,2.25671839,70.79,231.12,423.27,10.76,35.22,114.99,1.12
R-52133,GRL|Chili Dog|AAD,SPECIALS,Red,True,False,False,500.9257993,4.784066471,1.125925699,67.8,3455.78,391.35,3.74,52.97,2699.83,0.88
R-71077,GRL|Corn Beef Onion Bun|AAD,GV GRILL DAY,Red,True,False,False,4181.1825,33.2413,12.73039,170.05,6230.64,2965.38,23.58,120.6,4418.89,9.03
R-51146,GRL|Crepe|Ham and Swiss|AAD,GV GRILL DAY,Red,True,False,False,319.34592,3.078501759,0.509294944,49.16,2437.85,580.63,5.6,89.38,4432.45,0.93
R-67745,GRL|Crepe|Mushroom Swiss|AAD,GV - GRILL BREAKFAST,Red,True,False,False,227.1920325,1.97280344,0.53722988,29.21,1387.77,405.7,3.52,52.16,2478.16,0.96
R-50569,GRL|Crepe|Nutella Banana,OK - GRILL KITCHEN BREAKFAST,Yellow,False,True,False,623.7986725,0.399292308,2.962951216,2.0,37.74,439.29,0.28,1.41,26.58,2.09
R-50570,GRL|Crepe|Peach|AAD,OK - GRILL BRUNCH,Green,False,False,True,165.6759782,0.195468182,0.065060814,1.19,27.37,154.84,0.18,1.11,25.58,0.06
R-70292,GRL|DB Cheese Bagel Melt|AAD,GV GRILL DAY,Red,True,False,False,697.2953892,7.312157946,0.822108953,122.05,6289.09,704.34,7.39,123.28,6352.62,0.83
R-38256,GRL|Egg Any Style,GV - GRILL BREAKFAST,Red,True,False,False,139.1102604,2.021839816,0.31056388,20.9,614.6,356.69,5.18,53.59,1575.9,0.8
R-36654,GRL|Egg|Scrambled|AAD,GV - GRILL BREAKFAST,Red,True,False,False,539.9854847,9.000911615,1.010069028,93.08,2738.41,431.99,7.2,74.46,2190.73,0.81
