Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g,GHG Only Label,Combined Label
G&G,Croissant,R-45798,G&G|Croissant|Spinach Pepper ,GV - GRAB & GO,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Crudite & Hummus,R-56316,G&G|Crudite & Hummus|PV Made,GV - GRAB & GO,300,136.7877182,1.93403915,0.210392369,19.25,925.75,45.6,0.64,6.42,308.58,0.07,Green,Green
G&G,Cup,R-49558,G&G|Cup|Almond Unsalted,GV - GRAB & GO,236.588125,514.248,1.464,0.8304,218.8,15523.72,217.36,0.62,92.48,6561.5,0.35,Yellow,Red
G&G,Cup,R-48502,G&G|Cup|Banana Chips,GV - GRAB & GO,236.588125,49.805,0.189,0.1351,0.07,2.19,21.05,0.08,0.03,0.93,0.06,Green,Green
G&G,Cup,R-47325,G&G|Cup|Bob's|Oats Apple ,GV - GRAB & GO,1,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67,2446,0.69,Yellow,Yellow
G&G,Cup,R-47112,G&G|Cup|Bob's|Oats Blueberry,GV - GRAB & GO,1,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67,2446,0.69,Yellow,Yellow
G&G,Cup,R-47285,G&G|Cup|Bob's|Oats Classic,GV - GRAB & GO,1,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67,2446,0.69,Yellow,Yellow
G&G,Cup,R-47111,G&G|Cup|Bob's|Oats Maple,GV - GRAB & GO,1,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67,2446,0.69,Yellow,Yellow
G&G,Cup,R-52647,G&G|Cup|Cereal|Asst,GV - GRAB & GO,1,1.4785,0.0059,0.00454,0.68,10.56,147.85,0.59,68,1056,0.45,Green,Green
G&G,Cup,R-39831,G&G|Cup|Cereal|Corn Pops,GV - GRAB & GO,1,1.4785,0.0059,0.00454,0.68,10.56,147.85,0.59,68,1056,0.45,Green,Green
G&G,Cup,R-42300,G&G|Cup|Cereal|Frosted Flakes,GV - GRAB & GO,1,1.4785,0.0059,0.00454,0.68,10.56,147.85,0.59,68,1056,0.45,Green,Green
G&G,Cup,R-39840,G&G|Cup|Cereal|Fruit Loops,GV - GRAB & GO,1,1.4785,0.0059,0.00454,0.68,10.56,147.85,0.59,68,1056,0.45,Green,Green
G&G,Cup,R-39830,G&G|Cup|Cereal|Rice Krispies,GV - GRAB & GO,1,1.4785,0.0059,0.00454,0.68,10.56,147.85,0.59,68,1056,0.45,Green,Green
G&G,Cup,R-39829,G&G|Cup|Cereal|Special K,GV - GRAB & GO,1,1.4785,0.0059,0.00454,0.68,10.56,147.85,0.59,68,1056,0.45,Green,Green
G&G,Cup,R-48501,G&G|Cup|Chocolate Almond Bark,GV - GRAB & GO,236.588125,535.675,1.525,0.865,227.91,16170.54,226.42,0.64,96.33,6834.89,0.37,Yellow,Red
G&G,Cup,R-49419,G&G|Cup|Chocolate Raisins,GV - GRAB & GO,236.588125,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Cup,R-48467,G&G|Cup|Fruit Loop Medley,GV - GRAB & GO,236.588125,251.345,1.003,0.7718,115.1,1795.76,106.24,0.42,48.65,759.02,0.33,Green,Green
G&G,Cup,R-56030,G&G|Cup|Fruit|Dole Mango,GV - GRAB & GO,1,0.4306,0.0027,0.00071,0,0,43.06,0.27,0,0,0.07,Green,Green
G&G,Cup,R-48470,G&G|Cup|Mango Slice Dried,GV - GRAB & GO,236.588125,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Cup,R-39833,G&G|Cup|Oats GF|Blueberry,GV - GRAB & GO,1,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67,2446,0.69,Yellow,Yellow
G&G,Cup,R-41891,G&G|Cup|Oats GF|Cranberry ,GV - GRAB & GO,1,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67,2446,0.69,Yellow,Yellow
G&G,Cup,R-41892,G&G|Cup|Oats GF|Flax ,GV - GRAB & GO,1,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67,2446,0.69,Yellow,Yellow
G&G,Cup,R-39837,G&G|Cup|Oats GF|Raisin Almond,GV - GRAB & GO,1,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67,2446,0.69,Yellow,Yellow
G&G,Cup,R-13172,G&G|Cup|Oats|Asst,GV - GRAB & GO,1,2.3017,0.00675,0.00347,0.67,24.46,230.17,0.68,67,2446,0.35,Yellow,Yellow
G&G,Cup,R-48469,G&G|Cup|Pineapple Ring Dried,GV - GRAB & GO,236.588125,192.205,0.767,0.5902,88.02,1373.23,81.24,0.32,37.2,580.43,0.25,Green,Green
G&G,Cup,R-49560,G&G|Cup|Raw Energy Mix,GV - GRAB & GO,236.588125,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Cup,R-49421,G&G|Cup|Strawberries Dried,GV - GRAB & GO,236.588125,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Cup,R-48468,G&G|Cup|Yogurt Raisins,GV - GRAB & GO,236.588125,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Cupcake,R-49932,G&G|Cupcake|Red Velvet (4),GV - GRAB & GO,4,6.09,0.0592,0.01956,1.68,51.29,152.25,1.48,42,1282.25,0.49,Green,Yellow
G&G,Cupcake,R-49931,G&G|Cupcake|Vanilla Bean (4),GV - GRAB & GO,4,6.09,0.0592,0.01956,1.68,51.29,152.25,1.48,42,1282.25,0.49,Green,Yellow
G&G,Cutlet,R-56092,G&G|Cutlet|Turkey (2 pc),GV - GRAB & GO,224,985.5104,26.1632,2.57824,82.95,74.7,439.96,11.68,37.03,33.35,1.15,Red,Red
G&G,Danish Asst,R-54463,G&G|Danish Asst|Mini (4),GV - GRAB & GO,4,6.09,0.0592,0.01956,1.68,51.29,152.25,1.48,42,1282.25,0.49,Green,Yellow
G&G,Donut,R-48482,G&G|Donut|Chocolate|Package,GV - GRAB & GO,14,21.315,0.2072,0.06846,5.87,179.5,152.25,1.48,41.93,1282.14,0.49,Green,Yellow
G&G,Donut,R-48484,G&G|Donut|Glazed|Package,GV - GRAB & GO,14,21.315,0.2072,0.06846,5.87,179.5,152.25,1.48,41.93,1282.14,0.49,Green,Yellow
G&G,Donut,R-48483,G&G|Donut|Powdered|Package,GV - GRAB & GO,16,24.36,0.2368,0.07824,6.71,205.15,152.25,1.48,41.94,1282.19,0.49,Green,Yellow
G&G,Egg Hard Boiled,R-38030,G&G|Egg Hard Boiled,GV - GRAB & GO,1,3.6615,0.0612,0.00684,0.63,18.62,366.15,6.12,63,1862,0.68,Yellow,Red
G&G,Empanada (2ea),R-53621,G&G|Empanada (2ea),SPECIALS,444,408.2527357,4.006542088,1.012613973,106.13,2962.23,91.95,0.9,23.9,667.17,0.23,Green,Green
G&G,Energy Ball,R-41292,G&G|Energy Ball|Choco Peanut,GV - GRAB & GO,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Energy Ball,R-41293,G&G|Energy Ball|Coconut Macada,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Energy Ball,R-41296,G&G|Energy Ball|Peanut Blast,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Fudge,R-49351,G&G|Fudge|Chocolate,GV - GRAB & GO,1,1.6414,0,0.00239,0.01,0.07,164.14,0,1,7,0.24,Green,Green
G&G,Fudge,R-49352,G&G|Fudge|Vanilla Swirl,GV - GRAB & GO,1,1.6414,0,0.00239,0.01,0.07,164.14,0,1,7,0.24,Green,Green
G&G,Gelato,R-42302,G&G|Gelato|Bar Asst,GV - GRAB & GO,1,4.0163,0.0162,0.00369,0.02,17.6,401.63,1.62,2,1760,0.37,Red,Yellow
G&G,Gelato,R-42303,G&G|Gelato|Bliss Bar Asst,GV - GRAB & GO,1,4.0163,0.0162,0.00369,0.02,17.6,401.63,1.62,2,1760,0.37,Red,Yellow
G&G,Gelato,R-41589,G&G|Gelato|Calipops Asst,GV - GRAB & GO,1,4.0163,0.0162,0.00369,0.02,17.6,401.63,1.62,2,1760,0.37,Red,Yellow
G&G,Gelato,R-42301,G&G|Gelato|Cono Pallo,GV - GRAB & GO,1,4.0163,0.0162,0.00369,0.02,17.6,401.63,1.62,2,1760,0.37,Red,Yellow
G&G,Gelato,R-42305,G&G|Gelato|Cups,GV - GRAB & GO,1,4.0163,0.0162,0.00369,0.02,17.6,401.63,1.62,2,1760,0.37,Red,Yellow
G&G,Gelato,R-42304,G&G|Gelato|Sandwich  Asst,GV - GRAB & GO,1,4.0163,0.0162,0.00369,0.02,17.6,401.63,1.62,2,1760,0.37,Red,Yellow
G&G,Gouda Bombs (3),R-64336,G&G|Gouda Bombs (3)|HC,GV - GRAB & GO,85.125,758.4978,7.9421625,0.8904075,132.74,6849.42,891.04,9.33,155.94,8046.31,1.05,Red,Red
G&G,Ham Plate,R-56476,G&G|Ham Plate|Tv Dinner,GV - GRAB & GO,310,1230.973237,14.85265629,2.461923731,287.66,6079.36,397.09,4.79,92.79,1961.08,0.79,Red,Red
G&G,HMR,R-58209,G&G|HMR|Paneer Cauliflower ,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,HMR,R-58211,G&G|HMR|Spaghetti Meatball,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Homestyle,R-39818,G&G|Homestyle|Brownie 2-Bite ,GV - GRAB & GO,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Homestyle,R-41894,G&G|Homestyle|Macaroon 2-Bite,GV - GRAB & GO,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Homestyle,R-41893,G&G|Homestyle|Macaroon Choc ,GV - GRAB & GO,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Jamaican Patty,R-54465,G&G|Jamaican Patty|Mild,GV - GRAB & GO,198,8186.5674,65.241,25.0371,332.09,12139.18,4134.63,32.95,167.72,6130.9,12.65,Red,Red
G&G,Jamaican Patty,R-54464,G&G|Jamaican Patty|Spicy,GV - GRAB & GO,193,7979.8359,63.5935,24.40485,323.7,11832.64,4134.63,32.95,167.72,6130.9,12.64,Red,Red
G&G,JB,R-59344,G&G|JB|butter chicken,GV - GRAB & GO,402.5,1506.905246,14.87087462,2.512678779,149.74,4285.7,374.39,3.69,37.2,1064.77,0.62,Yellow,Yellow
G&G,JB,R-65508,G&G|JB|Palak Paneer,GV - GRAB & GO,402.5,1349.892444,12.84693224,1.631391474,293.86,10486.06,335.38,3.19,73.01,2605.23,0.41,Yellow,Red
G&G,Lamontagne,R-56010,G&G|Lamontagne|Almond,GV - GRAB & GO,141.748,1482.117088,0.3827196,9.77494208,3.53,31.23,1045.6,0.27,2.49,22.03,6.9,Red,Red
G&G,Lamontagne,R-55996,G&G|Lamontagne|Cafe Almond,GV - GRAB & GO,57,244.2678,0.6954,0.39444,103.93,7373.77,428.54,1.22,182.33,12936.44,0.69,Red,Red
G&G,Lamontagne,R-56011,G&G|Lamontagne|Coconut,GV - GRAB & GO,57,595.992,0.1539,3.93072,1.42,12.56,1045.6,0.27,2.49,22.04,6.9,Red,Red
G&G,Lamontagne,R-56001,G&G|Lamontagne|Cranberry,GV - GRAB & GO,57,595.992,0.1539,3.93072,1.42,12.56,1045.6,0.27,2.49,22.04,6.9,Red,Red
G&G,Lamontagne,R-56003,G&G|Lamontagne|Pistachio,GV - GRAB & GO,57,595.992,0.1539,3.93072,1.42,12.56,1045.6,0.27,2.49,22.04,6.9,Red,Red
G&G,Lamontagne,R-56002,G&G|Lamontagne|Raisin,GV - GRAB & GO,57,595.992,0.1539,3.93072,1.42,12.56,1045.6,0.27,2.49,22.04,6.9,Red,Red
G&G,Lasagna Meat,R-54672,G&G|Lasagna Meat|Package,GV - GRAB & GO,193.5648148,1932.923004,16.51996671,5.141496671,145.12,6312.39,998.59,8.53,74.97,3261.12,2.66,Red,Red
G&G,Lasagna Vegetable,R-54673,G&G|Lasagna Vegetable|Package,GV - GRAB & GO,250,705.9112578,7.224269951,1.086386652,113.58,5523.13,282.36,2.89,45.43,2209.25,0.43,Yellow,Yellow
G&G,Mac & Cheese,R-54763,G&G|Mac & Cheese|Packaged,GV - GRAB & GO,357.1428571,284.3032584,2.855293083,0.593674445,61.88,2467.31,79.6,0.8,17.33,690.85,0.17,Green,Green
G&G,Macarons (4),R-49027,G&G|Macarons (4),GV - GRAB & GO,4,6.09,0.0592,0.01956,1.68,51.29,152.25,1.48,42,1282.25,0.49,Green,Yellow
G&G,Macarons (8),R-49122,G&G|Macarons (8),GV - GRAB & GO,8,12.18,0.1184,0.03912,3.35,102.57,152.25,1.48,41.88,1282.12,0.49,Green,Yellow
G&G,Meatball & Spaghetti,R-54671,G&G|Meatball & Spaghetti|Pack,GV - GRAB & GO,445.1385,1621.595547,19.84083774,3.305725991,293.55,9977.38,364.29,4.46,65.95,2241.41,0.74,Yellow,Red
G&G,Mini Choco Cake 1,R-54797,G&G|Mini Choco Cake 1|Uncle ED,GV - GRAB & GO,28,16.04390056,0.164286364,0.030932,2.45,85.25,57.3,0.59,8.75,304.46,0.11,Green,Green
G&G,Mini Choco Cake 6,R-54798,G&G|Mini Choco Cake 6|Uncle Ed,GV - GRAB & GO,168,96.26340334,0.985718186,0,14.69,511.48,57.3,0.59,8.74,304.45,0,Green,Green
G&G,Mix Peanut Butter ChoclDIY,R-54320,G&G|Mix Peanut Butter ChoclDIY,GV - GRAB & GO,1000,0,0,0,1,1,0,0,0.1,0.1,0,Green,Green
,,R-54789,G&G|Muffin|English,FOOD,75.00001875,114.1875285,1.110000278,0.366750092,31.44,961.63,152.25,1.48,41.92,1282.17,0.49,Green,Yellow
G&G,Muffin,R-20319,G&G|Muffin|English,GV - GRAB & GO,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Nutella Brownie,R-64433,G&G|Nutella Brownie|UncleED,GV - GRAB & GO,50,793.3504398,3.11506231,3.64321982,34.81,1387.85,1586.7,6.23,69.62,2775.7,7.29,Red,Red
G&G,Pack,R-56303,G&G|Pack|Cereal|Kellogg's Fun,GV - GRAB & GO,1,1.4785,0.0059,0.00454,0.68,10.56,147.85,0.59,68,1056,0.45,Green,Green
G&G,Parfait Rasp Cheescake,R-48912,G&G|Parfait Rasp Cheescake,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pizza Pretzel,R-64388,G&G|Pizza Pretzel|HC,GV - DESSERT,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Pizza,R-56091,"G&G|Pizza|6"" Asst",GV - GRAB & GO,173.67,1669.607028,21.441111,3.2168442,304.09,10497.2,961.37,12.35,175.1,6044.34,1.85,Red,Red
G&G,Popcorn,R-54459,G&G|Popcorn|Butter Sea Salt,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Popcorn,R-54458,G&G|Popcorn|Dill Pickle,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Popcorn,R-54460,G&G|Popcorn|Sea Salt,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Popcorn,R-54461,G&G|Popcorn|White Cheddar,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-45983,G&G|Pot|Beans & Corn,PRODUCTION FOOD,1,1.6776,0.0059,0.01295,0,0,167.76,0.59,0,0,1.3,Green,Green
G&G,Pot,R-33937,G&G|Pot|Blueberry Chia,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-45938,G&G|Pot|Chia Matcha ,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-66134,G&G|Pot|Chia Pudding|Lemon Cur,PRODUCTION FOOD,205,878.507,2.501,1.4186,373.78,26519.68,428.54,1.22,182.33,12936.43,0.69,Red,Red
G&G,Pot,R-38984,G&G|Pot|Classic Hummus (Vegan),PRODUCTION FOOD,1,1.6776,0.0059,0.01295,0,0,167.76,0.59,0,0,1.3,Green,Green
G&G,Pot,R-47007,G&G|Pot|Crudite|Chipotle Humus,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-50345,G&G|Pot|Crudite|Ranch Dressing,PRODUCTION FOOD,1,0.5029,0.0079,0.00119,0.08,2.94,50.29,0.79,8,294,0.12,Green,Green
G&G,Pot,R-54313,G&G|Pot|Eggnog Chia,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-67343,G&G|Pot|Key Lime Chia,PRODUCTION FOOD,454,1945.5716,5.5388,3.14168,827.78,58731.39,428.54,1.22,182.33,12936.43,0.69,Red,Red
G&G,Pot,R-45940,G&G|Pot|Mediterranean Salad,PRODUCTION FOOD,1,0.5029,0.0079,0.00119,0.08,2.94,50.29,0.79,8,294,0.12,Green,Green
G&G,Pot,R-45939,G&G|Pot|Over night Quinoa,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-38096,G&G|Pot|Overnight Oats,PRODUCTION FOOD,1,2.3017,0.00675,0.00694,0.67,24.46,230.17,0.68,67,2446,0.69,Yellow,Yellow
G&G,Pot,R-37723,G&G|Pot|Pudding Chia,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-66133,G&G|Pot|Pudding Mango,PRODUCTION FOOD,1,0.4306,0.0027,0.00071,0,0,43.06,0.27,0,0,0.07,Green,Green
G&G,Pot,R-47008,G&G|Pot|Pumpkin Pie Chia,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-33924,G&G|Pot|Salted Caramel Parfait,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-52646,G&G|Pot|Seasonal Berry Yogurt,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-65467,G&G|Pot|Seasonal Fruit Cup,PRODUCTION FOOD,1,0.4306,0.0027,0.00071,0,0,43.06,0.27,0,0,0.07,Green,Green
G&G,Pot,R-37733,G&G|Pot|Tropical Fruit.,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-47011,G&G|Pot|Tropical Yogurt,PRODUCTION FOOD,1,2.9782,0.02607,0.00226,0.26,13,297.82,2.61,26,1300,0.23,Yellow,Yellow
G&G,Pot,R-55089,G&G|Pot|Valentines Chia,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-49818,G&G|Pot|Wild Berry Parfait,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Pot,R-46442,G&G|Pot|Wild Berry Yogurt,PRODUCTION FOOD,1,2.9782,0.02607,0.00226,0.26,13,297.82,2.61,26,1300,0.23,Yellow,Yellow
G&G,Potstickers (6),R-65544,G&G|Potstickers (6),GV - GRAB & GO,66,6.0762,0.4731,0,2.72,115.38,9.21,0.72,4.12,174.82,0,Green,Green
G&G,Pretzel,R-48486,G&G|Pretzel|Chocolate Caramel,GV - GRAB & GO,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Protein,R-55998,G&G|Protein|Pork Cutlet,GV - GRAB & GO,145.0000288,1130.622783,15.29493694,2.417300604,208.28,6241.8,779.74,10.55,143.64,4304.69,1.67,Red,Red
G&G,Pudding,R-56041,G&G|Pudding|Hunts Chocolate,GV - GRAB & GO,198,2070.288,0.5346,13.65408,4.93,43.62,1045.6,0.27,2.49,22.03,6.9,Red,Red
G&G,Pudding,R-56014,G&G|Pudding|Hunts Vanilla,GV - GRAB & GO,1,1.6414,0,0.00239,0.01,0.07,164.14,0,1,7,0.24,Green,Green
G&G,Quiche Breakfast,R-54859,G&G|Quiche Breakfast|Asst,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Roast beef,R-51179,G&G|Roast beef|Tv Dinner,GV - GRAB & GO,310,6611.668765,52.05126467,20.59599305,262.26,9579.13,2132.8,16.79,84.6,3090.04,6.64,Red,Red
G&G,Rotini & Veggie Pesto,R-54764,G&G|Rotini & Veggie Pesto,GV - GRAB & GO,385,329.9298236,3.16564997,1.107543245,52.24,1755.13,85.7,0.82,13.57,455.88,0.29,Green,Green
G&G,Rotini Veggie SunDry Pesto,R-55319,G&G|Rotini Veggie SunDry Pesto,GV - GRAB & GO,455,337.9696815,3.706064618,1.047488392,64.79,2151.51,74.28,0.81,14.24,472.86,0.23,Green,Green
G&G,Salad Asian,R-54251,G&G|Salad Asian|D19,SPECIALS,175,201.7126188,1.45685625,0.398688438,38.83,2483.68,115.26,0.83,22.19,1419.25,0.23,Green,Green
G&G,Salad,R-37735,G&G|Salad|Caesar Kale,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-38022,G&G|Salad|Caesar Kale Chicken,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-55972,G&G|Salad|Caprese,GV - GRAB & GO,102,451.4156889,4.188761111,0.675901111,68.08,3567.83,442.56,4.11,66.75,3497.87,0.66,Red,Red
G&G,Salad,R-52644,G&G|Salad|Cobb Chicken,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-52643,G&G|Salad|Cobb Vegetarian,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-52648,G&G|Salad|Crunchy Kale,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-52649,G&G|Salad|Crunchy Kale Salmon,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-38105,G&G|Salad|Fiesta Chicken,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-38097,G&G|Salad|Fiesta Ensalada,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-37740,G&G|Salad|Med Chickpea Chicken,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-52669,G&G|Salad|Med Chickpea Salmon,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-37736,G&G|Salad|Mediterran Chickpea,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-37737,G&G|Salad|Nicoise Tofu,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Salad,R-56347,G&G|Salad|Pasta,GV - GRAB & GO,227,592.5072045,2.465639794,2.491740365,44.61,1386.76,261.02,1.09,19.65,610.91,1.1,Yellow,Yellow
G&G,Salad,R-56294,G&G|Salad|Wakame,GV - GRAB & GO,140,126.049295,1.229485,0.24543075,35.16,2149.61,90.04,0.88,25.11,1535.44,0.18,Green,Green
G&G,Salmon,R-56392,G&G|Salmon|Tv Dinner,GV - GRAB & GO,290,989.7826777,11.66645682,1.469053923,342.92,1912.97,341.3,4.02,118.25,659.64,0.51,Yellow,Yellow
G&G,Sand,R-37728,G&G|Sand|Bacon Cheddar Tomato,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Sand,R-37732,G&G|Sand|Cheese & Ham,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Sand,R-37730,G&G|Sand|Cranchier Chicken,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Sand,R-37738,G&G|Sand|Egg Salad Russian,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Sand,R-65798,G&G|Sand|Egg Salad Russian.,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Sand,R-37731,G&G|Sand|Falafel Casata,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Sand,R-37729,G&G|Sand|Salmon Salad.,PRODUCTION FOOD,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Sausage Roll,R-64335,G&G|Sausage Roll|HC,GV - GRAB & GO,76,747.194,10.0928,1.59752,137.58,4122.45,983.15,13.28,181.03,5424.28,2.1,Red,Red
G&G,Smoke Tofu Risotto,R-67302,G&G|Smoke Tofu Risotto|Ed,GRAB AND GO,390,764.176347,4.283306612,1.922785195,62.24,2291.77,195.94,1.1,15.96,587.63,0.49,Yellow,Green
G&G,Snack,R-56305,G&G|Snack|Clover|Hummus,GV - GRAB & GO,1,1.6776,0.0059,0.01295,0,0,167.76,0.59,0,0,1.3,Green,Green
G&G,Snack,R-56038,G&G|Snack|Goldfish|Cheddar,GV - GRAB & GO,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Snack,R-56039,G&G|Snack|Goldfish|Original,GV - GRAB & GO,1,1.5225,0.0148,0.00489,0.42,12.82,152.25,1.48,42,1282,0.49,Green,Yellow
G&G,Snack,R-56318,G&G|Snack|Jerky|Hot Sweet,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Snack,R-56331,G&G|Snack|Jerky|Peppered,GV - GRAB & GO,80,3307.704,26.36,10.116,134.18,4904.72,4134.63,32.95,167.72,6130.9,12.64,Red,Red
G&G,Snack,R-54648,G&G|Snack|Naked|Hearty Tamari,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Snack,R-56007,G&G|Snack|Naked|Maple Almond,GV - GRAB & GO,130,557.102,1.586,0.8996,237.03,16817.36,428.54,1.22,182.33,12936.43,0.69,Red,Red
G&G,Snack,R-54649,G&G|Snack|Naked|Wasabi-Me,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Snack,R-54650,G&G|Snack|Naked|Wholesome Yogi,GV - GRAB & GO,1,0,0,0,0,0,0,0,0,0,0,Green,Green
G&G,Snack,R-56031,G&G|Snack|Nora|Tempura,GV - GRAB & GO,1,0.5029,0.0079,0.00119,0.08,2.94,50.29,0.79,8,294,0.12,Green,Green
G&G,Spread,R-13828,G&G|Spread|ButterMargarine|Ptn,GV - GRAB & GO,200.2,2286.95018,20.07004,2.792628,202.05,10012.02,1142.33,10.02,100.92,5001.01,1.39,Red,Red
G&G,Spread,R-13165,G&G|Spread|Cream Cheese|Ptn,GV - GRAB & GO,250,2227.6,23.325,2.615,389.82,20115.78,891.04,9.33,155.93,8046.31,1.05,Red,Red
G&G,Spread,R-13177,G&G|Spread|Jam & Peanut Butter,GV - GRAB & GO,3.173000047,0.5702048,0.003841,0.00169004,0.15,7.41,17.97,0.12,4.73,233.53,0.05,Green,Green
