invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount,Items_assign_category_ID
247874,9001070944,8370.49,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-01,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
247875,9001080591,4061.95,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-02,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
248983,9001094425,577.75,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-03,GORDON FOOD SERVICE (GFS),36,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
247891,9001111653,1171.74,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-06,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
248382,9001123405,5194.95,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-07,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
248383,9001132129,4406.91,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249250,9001156733,534.45,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-10,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249253,9001173006,291.39,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-13,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249252,9001173005,858.58,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-13,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249022,9001185335,7277.82,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-14,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249878,9001185566,890.27,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-14,GORDON FOOD SERVICE (GFS),27,B,Y,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
250133,9001195379,641.76,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-15,GORDON FOOD SERVICE (GFS),36,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249254,9001195683,1134.28,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-15,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249024,9001205888,3831.11,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-16,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249752,9001238074,2475.89,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-20,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249798,9001250222,7684.21,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-21,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
250348,9001283310,748.87,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-24,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
250790,9001321824,3631.52,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-29,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
250414,9001323226,551.2,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-29,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251877,9001364444,516.89,I-3348,1.0,45.55,45.55,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-04-03,GORDON FOOD SERVICE (GFS),36,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251394,9001385794,5765.16,I-3348,1.0,42.09,42.09,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-05,GORDON FOOD SERVICE (GFS),51,B,Y,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251446,9001408461,1957.06,I-3348,1.0,42.09,42.09,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-07,GORDON FOOD SERVICE (GFS),88,B,Y,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251531,9001425820,8341.31,I-3348,1.0,42.09,42.09,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-10,GORDON FOOD SERVICE (GFS),81,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
252039,9001470490,363.07,I-3348,1.0,42.09,42.09,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-14,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
252040,9001489938,1401.72,I-3348,1.0,42.09,42.09,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-17,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
252201,9001501980,5725.83,I-3348,1.0,42.09,42.09,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-18,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
252202,9001511810,3913.58,I-3348,1.0,42.09,42.09,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-19,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
252897,9001524702,3222.39,I-3348,1.0,42.09,42.09,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-20,GORDON FOOD SERVICE (GFS),51,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
252378,9001537602,1066.02,I-3348,1.0,42.09,42.09,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-21,GORDON FOOD SERVICE (GFS),88,B,N,8.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
248357,9001081626,3645.59,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-02,GORDON FOOD SERVICE (GFS),81,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
247877,9001094408,7899.82,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
248362,9001094414,7971.34,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-03,GORDON FOOD SERVICE (GFS),81,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
248856,9001156740,8299.81,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-10,GORDON FOOD SERVICE (GFS),81,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249023,9001195359,7268.78,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-15,GORDON FOOD SERVICE (GFS),51,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249646,9001216334,8903.72,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-17,GORDON FOOD SERVICE (GFS),81,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249846,9001238094,6740.16,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-20,GORDON FOOD SERVICE (GFS),81,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249799,9001259668,5011.22,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-22,GORDON FOOD SERVICE (GFS),51,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249851,9001271332,7700.61,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-23,GORDON FOOD SERVICE (GFS),81,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
250209,9001283691,5697.59,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-24,GORDON FOOD SERVICE (GFS),51,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
250257,9001312343,6348.98,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-28,GORDON FOOD SERVICE (GFS),51,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
250750,9001321870,7317.65,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-29,GORDON FOOD SERVICE (GFS),81,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
250817,9001346997,8119.64,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-31,GORDON FOOD SERVICE (GFS),51,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251288,9001353277,1941.03,I-3348,2.0,91.1,91.1,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-04-01,GORDON FOOD SERVICE (GFS),88,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251530,9001408466,6926.39,I-3348,2.0,84.18,84.18,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-07,GORDON FOOD SERVICE (GFS),81,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
252508,9001489949,6474.6,I-3348,2.0,84.18,84.18,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-17,GORDON FOOD SERVICE (GFS),81,B,N,16.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251397,9001397143,6639.71,I-3348,3.0,126.27,126.27,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-06,GORDON FOOD SERVICE (GFS),51,B,N,24.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251398,9001408453,7231.5,I-3348,3.0,126.27,126.27,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-07,GORDON FOOD SERVICE (GFS),51,B,N,24.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251899,9001447432,8757.94,I-3348,3.0,126.27,126.27,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-12,GORDON FOOD SERVICE (GFS),51,B,N,24.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
248857,9001173820,10187.78,I-3348,4.0,182.2,182.2,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-13,GORDON FOOD SERVICE (GFS),81,B,N,32.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
249552,9001238073,9511.67,I-3348,4.0,182.2,182.2,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,32.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
250749,9001312371,7178.28,I-3348,4.0,182.2,182.2,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-28,GORDON FOOD SERVICE (GFS),81,B,N,32.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
248855,9001123356,11011.81,I-3348,6.0,273.3,273.3,cs,45.55,MAYONNAISE 1/2 FAT TFC,2023-03-07,GORDON FOOD SERVICE (GFS),81,B,N,48.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
251527,9001364421,12483.64,I-3348,6.0,252.54,252.54,cs,42.09,MAYONNAISE 1/2 FAT TFC,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,Y,48.0,4L,26,16,FOOD - GROCERY,1101676,N,4.0,2.0,cs,2,Food,N,0,59.0
252897,9001524702,3222.39,I-3352,2.0,99.94,99.94,cs,49.97,MAYONNAISE PAIL TFC 4L,2023-04-20,GORDON FOOD SERVICE (GFS),51,B,Y,16.0,each,26,16,FOOD - GROCERY,2763805,N,4.0,2.0,cs,2,Food,N,0,59.0
247972,9001070965,4973.26,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-01,GORDON FOOD SERVICE (GFS),9,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
248220,9001111662,7449.84,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-06,GORDON FOOD SERVICE (GFS),9,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
248844,9001112005,5870.81,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-06,GORDON FOOD SERVICE (GFS),81,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
248664,9001132174,5241.54,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-08,GORDON FOOD SERVICE (GFS),9,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
248666,9001155888,8612.47,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-10,GORDON FOOD SERVICE (GFS),9,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
248743,9001173806,5496.54,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-13,GORDON FOOD SERVICE (GFS),9,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
248857,9001173820,10187.78,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-13,GORDON FOOD SERVICE (GFS),81,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
248858,9001185346,5707.49,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-14,GORDON FOOD SERVICE (GFS),81,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
249197,9001205898,3998.5,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-16,GORDON FOOD SERVICE (GFS),9,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
249664,9001250236,2780.6,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-21,GORDON FOOD SERVICE (GFS),9,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
249851,9001271332,7700.61,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-23,GORDON FOOD SERVICE (GFS),81,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
250454,9001283695,8836.39,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-24,GORDON FOOD SERVICE (GFS),81,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
250457,9001300837,9129.49,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-27,GORDON FOOD SERVICE (GFS),9,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
250456,9001301583,3404.86,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-27,GORDON FOOD SERVICE (GFS),81,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
251185,9001346521,12872.45,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-31,GORDON FOOD SERVICE (GFS),9,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
251180,9001346526,4217.83,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-03-31,GORDON FOOD SERVICE (GFS),81,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
251527,9001364421,12483.64,I-3355,1.0,40.3,40.3,cs,40.3,MILK ALMOND ORIGINAL,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,N,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
251284,9001364385,9067.29,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-03,GORDON FOOD SERVICE (GFS),9,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
251363,9001385785,714.58,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-05,GORDON FOOD SERVICE (GFS),82,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
251902,9001398788,943.41,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-06,GORDON FOOD SERVICE (GFS),27,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
251530,9001408466,6926.39,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-07,GORDON FOOD SERVICE (GFS),81,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
251531,9001425820,8341.31,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-10,GORDON FOOD SERVICE (GFS),81,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
251478,9001437039,6104.84,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-11,GORDON FOOD SERVICE (GFS),9,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
251645,9001447443,3982.36,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-12,GORDON FOOD SERVICE (GFS),9,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
252009,9001470438,8409.18,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-14,GORDON FOOD SERVICE (GFS),9,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
252069,9001470500,8971.98,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-14,GORDON FOOD SERVICE (GFS),81,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
252291,9001489130,7813.47,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
252508,9001489949,6474.6,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-17,GORDON FOOD SERVICE (GFS),81,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
252509,9001501995,6688.74,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-18,GORDON FOOD SERVICE (GFS),81,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
252456,9001524711,1891.5,I-3355,1.0,41.84,41.84,cs,41.84,MILK ALMOND ORIGINAL,2023-04-20,GORDON FOOD SERVICE (GFS),9,B,Y,11352.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
249666,9001250247,4410.41,I-3355,2.0,80.6,80.6,cs,40.3,MILK ALMOND ORIGINAL,2023-03-21,GORDON FOOD SERVICE (GFS),9,B,N,22704.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
249849,9001250256,3091.22,I-3355,2.0,80.6,80.6,cs,40.3,MILK ALMOND ORIGINAL,2023-03-21,GORDON FOOD SERVICE (GFS),81,B,N,22704.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
249847,9001250254,4949.62,I-3355,2.0,80.6,80.6,cs,40.3,MILK ALMOND ORIGINAL,2023-03-21,GORDON FOOD SERVICE (GFS),81,B,N,22704.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
251999,9001470481,359.64,I-3355,2.0,83.68,83.68,cs,41.84,MILK ALMOND ORIGINAL,2023-04-14,GORDON FOOD SERVICE (GFS),82,B,N,22704.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
250750,9001321870,7317.65,I-3355,3.0,120.9,120.9,cs,40.3,MILK ALMOND ORIGINAL,2023-03-29,GORDON FOOD SERVICE (GFS),81,B,N,34056.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,N,0,27.0
252536,9001524726,6545.22,I-3355,3.0,125.52,125.52,cs,41.84,MILK ALMOND ORIGINAL,2023-04-20,GORDON FOOD SERVICE (GFS),81,B,Y,34056.0,pak,26,16,FOOD - GROCERY,1148773,N,946.0,12.0,cs,2,Food,Y,0,27.0
251526,9001398786,5197.88,I-33576,1.0,119.9,119.9,cs,119.9,NUT PECAN PIECES,2023-04-06,GORDON FOOD SERVICE (GFS),81,B,Y,105.6,Kg,26,16,FOOD - GROCERY,7132405,N,35.2,3.0,cs,2,Food,Y,0,
248841,9001143344,6097.09,I-3360,1.0,81.49,81.49,CA,81.49,MIX PANCAKE BUTTERMILK CLASSIC,2023-03-09,GORDON FOOD SERVICE (GFS),81,B,N,20.0,Kg,26,16,FOOD - GROCERY,5918005,N,1.0,20.0,CA,2,Food,N,0,24.0
249023,9001195359,7268.78,I-3360,1.0,51.84,51.84,cs,51.84,MIX PANCAKE BUTTERMILK CLASSIC,2023-03-15,GORDON FOOD SERVICE (GFS),51,B,N,12.0,Kg,26,16,FOOD - GROCERY,5918005,N,1.0,20.0,CA,2,Food,N,0,24.0
249550,9001216320,9104.58,I-3360,1.0,51.84,51.84,cs,51.84,MIX PANCAKE BUTTERMILK CLASSIC,2023-03-17,GORDON FOOD SERVICE (GFS),51,B,N,12.0,Kg,26,16,FOOD - GROCERY,5918005,N,1.0,20.0,CA,2,Food,N,0,24.0
249799,9001259668,5011.22,I-3360,1.0,51.84,51.84,cs,51.84,MIX PANCAKE BUTTERMILK CLASSIC,2023-03-22,GORDON FOOD SERVICE (GFS),51,B,N,12.0,Kg,26,16,FOOD - GROCERY,5918005,N,1.0,20.0,CA,2,Food,N,0,24.0
250208,9001271330,3251.5,I-3360,1.0,51.84,51.84,cs,51.84,MIX PANCAKE BUTTERMILK CLASSIC,2023-03-23,GORDON FOOD SERVICE (GFS),51,B,N,12.0,Kg,26,16,FOOD - GROCERY,5918005,N,1.0,20.0,CA,2,Food,N,0,24.0
250790,9001321824,3631.52,I-3360,1.0,81.49,81.49,CA,81.49,MIX PANCAKE BUTTERMILK CLASSIC,2023-03-29,GORDON FOOD SERVICE (GFS),51,B,N,20.0,Kg,26,16,FOOD - GROCERY,5918005,N,1.0,20.0,CA,2,Food,N,0,24.0
251527,9001364421,12483.64,I-3360,1.0,83.03,83.03,CA,83.03,MIX PANCAKE BUTTERMILK CLASSIC,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,Y,20.0,Kg,26,16,FOOD - GROCERY,5918005,N,1.0,20.0,CA,2,Food,Y,0,24.0
251397,9001397143,6639.71,I-3360,1.0,81.08,81.08,cs,81.08,MIX PANCAKE BUTTERMILK CLASSIC,2023-04-06,GORDON FOOD SERVICE (GFS),51,B,Y,12.0,Kg,26,16,FOOD - GROCERY,5918005,N,1.0,20.0,CA,2,Food,Y,0,24.0
