,Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission,Nitrogen Lost,Freshwater Withdrawals,Stress-Weighted Water Use (L) / 100g,GHG Only Label,Label,RED,YELLOW,GREEN,Restaurant
382,Grill AM , Blueberry pancakes,R-36646,GRL|Pancakes|Blueberry|AAD,GV - GRILL BREAKFAST,107.0,186.70755584415585,0.1830971428571428,23.1,902.57,174.49,0.17,21.59,843.52,Green,Green,,,True,Gather
383,Grill AM , Strawberry pancakes,R-68099,GRL|Pancakes|Strawberry|AAD ,GV - GRILL BREAKFAST,107.0,152.94704651162792,0.1370082986536107,17.65,688.06,142.94,0.13,16.5,643.05,Green,Green,,,True,Gather
384,Grill AM , Hash browns,R-61822,GRL|Side|hashbrowns|,GV - GRILL BREAKFAST,250.0,116.43016198979592,1.4507748724489795,0.76,22.73,46.57,0.58,0.3,9.09,Green,Green,,,True,Gather
385,Grill AM , Tomato,R-44738,GRL|Side|Tomato,GV - GRILL BREAKFAST,115.22727254395662,82.92744513708668,0.8982363158251621,8.75,509.2,71.97,0.78,7.59,441.91,Green,Green,,,True,Gather
386,Grill AM , spinach,R-62249,GRL|Side|wilted Bfast spinach,GV - GRILL BREAKFAST,60.0,215.95585244081636,1.4323795102040815,8.48,1014.25,359.93,2.39,14.13,1690.42,Yellow,Yellow,,True,,Gather
387,Grill AM , Eggs benny with pulled pork,R-54846,HC|Benny |Pulled Pork|AAD,SPECIALS,142.49999943,828.9951690530396,10.126104664805473,135.18,4208.31,581.75,7.11,94.86,2953.2,Red,Red,True,,,Gather
388,Grill PM , Poutine Gravy,R-44765,ADD|Gravy|3oz,GV GRILL DAY,90.0,79.50539699999999,0.7657425,9.05,395.88,88.34,0.85,10.06,439.87,Green,Green,,,True,Gather
389,Grill PM , TMRW mushroom crunch burger,R-64698,FF|Burger|TMRW mushroom crunch,GV FRESH FARE DAY,330.0,492.209935409023,2.8285408627358435,52.58,1691.43,149.15,0.86,15.93,512.55,Green,Green,,,True,Gather
390,Grill PM , Fish Fritters & chips,R-61978,FLX|Fish Fritters|160g| AAD,GV - FLEX BC,300.25,1512.710499214577,17.240579679061707,405.94,6053.86,503.82,5.74,135.2,2016.27,Red,Red,True,,,Gather
391,Grill PM , Kimchi Bacon burger,R-56157,GRL|Big Burger|kimchiBacon|AAD,GV GRILL FEATURE,534.9999931000002,11351.813518726149,94.6604823401484,599.25,20761.24,2121.83,17.69,112.01,3880.61,Red,Red,True,,,Gather
392,Grill PM , Lumberjack Burger,R-44655,GRL|Big Burger|Lumberjack|AAD,GV GRILL DAY,554.9999931000002,10939.255235536664,88.7982511719305,510.22,18314.97,1971.04,16.0,91.93,3299.99,Red,Red,True,,,Gather
393,Grill PM , Alumni burger,R-68378,GRL|Burger|Alumni|AAD,GV GRILL DAY,305.0000046360002,6642.5822691893645,53.04073464905368,308.03,11154.35,2177.9,17.39,100.99,3657.16,Red,Red,True,,,Gather
394,Grill PM , Bacon cheese burger,R-36098,GRL|Burger|Alumni|bacon cheese,GV GRILL DAY,255.0000007645,1117.356789962164,12.455097528821256,181.29,6169.92,438.18,4.88,71.09,2419.58,Red,Red,True,,,Gather
395,Grill PM , Planetary BBQ burger,R-65248,GRL|Burger|BBQ TMRW |AAD,GV GRILL DAY,340.0,512.5226587543593,4.172218418037101,60.89,2149.43,150.74,1.23,17.91,632.19,Green,Green,,,True,Gather
396,Grill PM , Planetary Greek Burger,R-69135,GRL|Burger|Greek TMRW|AAD,GV GRILL DAY,280.0,440.8583727729721,4.375836927761457,82.32,3307.56,157.45,1.56,29.4,1181.27,Green,Yellow,,True,,Gather
397,Grill PM , Jerk Jackfruit burger,R-53579,GRL|Burger|Jackfruit|AAD,GV GRILL FEATURE,300.0,395.6017402939568,2.638131983757311,45.33,1387.98,131.87,0.88,15.11,462.66,Green,Green,,,True,Gather
398,Grill PM , Portobello Burger,R-61830,GRL|Burger|Portobello|AAD,GV GRILL DAY,275.0,448.1929309125842,4.224713543639496,64.14,2236.01,162.98,1.54,23.32,813.09,Green,Green,,,True,Gather
399,Grill PM , Salmon burger,R-44931,GRL|Burger|Salmon|AAD,GV GRILL DAY,250.0,920.7480688195884,11.33295403390824,256.49,2596.36,368.3,4.53,102.6,1038.54,Red,Yellow,,True,,Gather
400,Grill PM , Cauliflower Bites,R-61982,GRL|Cauliflower Bites|AAD 160g,GV GRILL DAY,182.25,248.99484235598317,2.2183649132818384,36.05,1210.8,136.62,1.22,19.78,664.36,Green,Green,,,True,Gather
401,Grill PM , Cajun chicken burger,R-55469,GRL|Chicken Burger|Cajun|AAD,GV GRILL FEATURE,307.2968748569489,1024.4830811878014,23.243407691749585,112.86,1551.24,333.39,7.56,36.73,504.8,Yellow,Red,True,,,Gather
402,Grill PM ," Guac, bacon + chicken burger",R-28251,GRL|Chicken Burger|Guaco bacon,GV GRILL DAY,391.0000005685,1749.6100549316936,32.687468321596754,240.99,5778.43,447.47,8.36,61.63,1477.86,Red,Red,True,,,Gather
403,Grill PM , Maui chicken burger,R-56454,GRL|Chicken Burger|Maui|AAD,GV GRILL DAY,414.000000084,1358.5505143632813,25.837133537428425,143.52,3086.73,328.15,6.24,34.67,745.59,Yellow,Yellow,,True,,Gather
404,Grill PM , Shoyu chicken burger,R-45150,GRL|Chicken Burger|Shoyu|AAD,GV GRILL DAY,350.0,991.6493624803418,20.095885617318885,108.47,1854.75,283.33,5.74,30.99,529.93,Yellow,Yellow,,True,,Gather
405,Grill PM , Thai Chili chicken burger,R-43964,GRL|Chicken Burger|Thai Chili,GV GRILL DAY,300.0,1004.5744836151636,23.13059921348244,112.78,1518.05,334.86,7.71,37.59,506.02,Yellow,Red,True,,,Gather
406,Grill PM , Chili Dog,R-52133,GRL|Chili Dog|AAD,SPECIALS,239.99999389800035,671.5737661633237,6.443676743217993,114.77,4892.56,279.82,2.68,47.82,2038.57,Yellow,Yellow,,True,,Gather
407,Grill PM , Avocado bacon grilled cheese,R-50669,GRL|Grilled Cheese|Bacon Avo,GV GRILL FEATURE,192.000001348,1082.1710625464466,12.782569185786352,187.86,7208.96,563.63,6.66,97.84,3754.67,Red,Red,True,,,Gather
408,Grill PM , Jelepeno grilled cheese,R-50668,GRL|Grilled Cheese|Jalapeno,GV GRILL FEATURE,191.000001628,655.8891134591853,6.801639454669002,110.04,5376.55,343.4,3.56,57.61,2814.95,Yellow,Red,True,,,Gather
409,Grill PM , Kimchi Grilled Cheese,R-68406,GRL|Grilled Cheese|kimchi|AAD,GV GRILL FEATURE,181.000001628,649.764634494784,6.650861946578387,107.7,5307.14,358.99,3.67,59.5,2932.12,Yellow,Red,True,,,Gather
410,Grill PM , Classic Grilled cheese,R-36139,GRL|GrilledCheese|Classic|AAD,GV GRILL DAY,122.75000515450036,679.624012854857,6.887056423685612,119.33,5638.95,553.67,5.61,97.21,4593.85,Red,Red,True,,,Gather
411,Grill PM , Plant Based Dog 1,R-53419,GRL|Plant base dog 1|AAD,SPECIALS,197.99999389800035,411.8666922940386,3.605013146171978,72.23,2696.41,208.01,1.82,36.48,1361.82,Yellow,Yellow,,True,,Gather
412,Grill PM , Classic Poutine,R-44775,GRL|Poutine|Classic|AAD,GV GRILL DAY,400.0,863.802924515306,8.97295581632653,126.57,6528.01,215.95,2.24,31.64,1632.0,Yellow,Yellow,,True,,Gather
413,Grill PM , Jelepeno poutine,R-57094,GRL|Poutine|Jalepeno|AAD,GV GRILL DAY,410.0,695.652924515306,7.27260019132653,97.04,4978.84,169.67,1.77,23.67,1214.35,Green,Yellow,,True,,Gather
414,Grill PM , Monte Cristo,R-56456,GRL|Sand|Monte Cristo|AAD,GV - GRILL BREAKFAST,298.00000146,1413.7488553225028,21.989215855706743,208.15,6333.31,474.41,7.38,69.85,2125.27,Red,Red,True,,,Gather
415,Grill PM , Rueben,R-50491,GRL|Sand|Reuben|AAD,GV GRILL FEATURE,308.00000056,4877.378877717098,39.06362833507629,268.68,10398.11,1583.56,12.68,87.23,3376.01,Red,Red,True,,,Gather
416,Grill PM , Tuna Melt,R-56493,GRL|Sandwich|Tuna Melt|AAD,OK - GRILL KITCHEN FEATURES,134.000000168,582.3347902878652,6.179926679633797,121.1,2726.9,434.58,4.61,90.37,2035.0,Red,Red,True,,,Gather
417,Grill PM , Chicken strips,R-44770,GRL|Side|Chicken Strips,GV GRILL DAY,332.50000731250014,1275.4821791306008,30.35872870995049,99.14,330.19,383.6,9.13,29.82,99.31,Red,Red,True,,,Gather
418,Grill PM , French fries,R-45233,GRL|Side|Potato Fries,GV GRILL DAY,230.0,150.97092451530614,1.4401564413265306,1.53,79.31,65.64,0.63,0.67,34.48,Green,Green,,,True,Gather
419,Grill PM , Yam Fries,R-44774,GRL|Side|Yam Fries|AAD,GV GRILL DAY,242.0,331.568670994898,1.0984824362244896,3.51,222.89,137.01,0.45,1.45,92.1,Green,Green,,,True,Gather
420,Grill PM , Plantary Cajun burger,R-69609,GRL|TMRW Burger|Cajun|AAD,GV GRILL FEATURE,168.29687485694885,221.55190471721312,2.0849518093966437,45.76,1490.72,131.64,1.24,27.19,885.77,Green,Green,,,True,Gather
421,Grill PM , Planetary Buffalo burger,R-69629,GRL|TMRW|Buffalo Burger|AAD,SPECIALS,184.0,381.94457103382206,3.8155039513942026,61.36,2357.95,207.58,2.07,33.35,1281.49,Yellow,Yellow,,True,,Gather
422,Grill PM , Chicken wings,R-64866,the big chicken wing|GRL,GV GRILL DAY,522.0,2713.795935579962,64.31526293314282,207.17,545.1,519.88,12.32,39.69,104.43,Red,Red,True,,,Gather
423,Home Cooking , Chickpea Vindaloo,R-56827,CC|Chickpea Vindaloo|PLATE,FT OASIS/CHAAT,460.00000480000017,581.5641269336325,4.240378834633471,145.72,2545.89,126.43,0.92,31.68,553.45,Green,Green,,,True,Gather
424,Home Cooking , Pork belly bao,R-40569,FLX|Bao|Bowl|Pork Belly,GV FLEX BAO,361.0,1146.459469027193,12.671576225135547,294.58,5148.52,317.58,3.51,81.6,1426.18,Yellow,Yellow,,True,,Gather
425,Home Cooking , Thai chicken bao,R-44886,FLX|Bao|Bowl|Thai Chicken,GV FLEX BAO,423.0,864.7455405551326,14.380204080798013,184.12,717.86,204.43,3.4,43.53,169.71,Yellow,Green,,,True,Gather
426,Home Cooking , Beef Brisket,R-61932,FLX|Beef brisket|AAD ,GV - FLEX BC,295.0,6728.873358942972,53.68842657382358,268.24,10681.55,2280.97,18.2,90.93,3620.86,Red,Red,True,,,Gather
427,Home Cooking , Mushroom spinach benny,R-62000,FLX|Benny|mushroom spin|AAD,GV FLEX GLOBAL BOWL,270.0000187500047,796.2421238329042,9.406401961169191,120.57,3813.16,294.9,3.48,44.66,1412.28,Yellow,Yellow,,True,,Gather
428,Simply Local , Crispy potato shred,R-57374,FLX|BPD|Crispy potato,FOOD,125.0,10.401295918367348,0.0061989795918367,0.02,0.2,8.32,0.0,0.02,0.16,Green,Green,,,True,Gather
429,Home Cooking , Butter Chicken,R-44376,FLX|Butter Chicken|275g,GV FLEX GLOBAL BOWL,467.0,1892.5500526819208,19.64317861781076,206.66,5214.34,405.26,4.21,44.25,1116.56,Red,Yellow,,True,,Gather
430,Home Cooking , Butter Tofu,R-57262,FLX|Butter Tofu 275g,GV FLEX GLOBAL BOWL,467.0,1530.0746241104928,6.766607189239331,164.87,5178.81,327.64,1.45,35.3,1108.95,Yellow,Yellow,,True,,Gather
431,Home Cooking , Eggplant tofu laksa,R-65254,FLX|Laksa|eggplant Tofu|AAD,GV - FLEX ASIAN NOODLE,615.0,836.787748726556,3.6170294908673446,154.14,1285.99,136.06,0.59,25.06,209.1,Green,Green,,,True,Gather
432,Home Cooking , Laksa ling cod,R-64446,FLX|Laksa|ling cod|AAD 100g,GV - FLEX ASIAN NOODLE,595.0,1206.7800732930748,9.98463206106836,313.14,1925.03,202.82,1.68,52.63,323.53,Yellow,Green,,,True,Gather
433,Home Cooking , Salmon laksa,R-45203,FLX|Laksa|Salmon|AAD,GV - FLEX ASIAN NOODLE,595.0,1273.0988506282238,10.856418961217058,332.67,2031.83,213.97,1.82,55.91,341.48,Yellow,Green,,,True,Gather
434,Home Cooking , Miso ramen,R-41308,FLX|Miso ramen|AAD,GV - FLEX ASIAN NOODLE,627.0000012,270.707505478534,2.331477789161017,31.3,951.46,43.18,0.37,4.99,151.75,Green,Green,,,True,Gather
435,Home Cooking , Palak Paneer,R-69621,FLX|Palak Paneer|AAD,GV FLEX GLOBAL BOWL,421.0,1552.3991184305478,14.339443704599706,356.34,11785.18,368.74,3.41,84.64,2799.33,Red,Red,True,,,Gather
436,Home Cooking , Mac + Cheese,R-61435,FLX|Pasta|Mac + Cheese|350g,GV - FLEX BC,355.0,1291.7610445647915,13.47785101215987,239.3,11525.54,363.88,3.8,67.41,3246.63,Red,Red,True,,,Gather
437,Home Cooking , Prima vera pasta,R-49596,FLX|Pasta|Primavera Spaghetti,SPECIALS,340.3053344042535,422.7148291402496,4.185528740210872,73.06,2660.76,124.22,1.23,21.47,781.87,Green,Green,,,True,Gather
438,Home Cooking , Butternut Ravioli,R-61908,FLX|Pasta|Ravioli butternut,GV - FLEX BC,360.0,358.1853933089017,4.420985378681992,77.36,2658.49,99.5,1.23,21.49,738.47,Green,Green,,,True,Gather
439,Home Cooking , Pho beef noodle,R-44766,FLX|Pho Beef Noodle|AAD,GV - FLEX ASIAN NOODLE,416.0,8783.748534846993,69.64223477330401,441.68,13272.55,2111.48,16.74,106.17,3190.52,Red,Red,True,,,Gather
440,Home Cooking , Pho miso veg noodle,R-44930,FLX|PHO Veg Noodle Soup|AAD,GV - FLEX ASIAN NOODLE,506.0,403.96460801154905,2.4130282555921774,96.2,586.53,79.83,0.48,19.01,115.92,Green,Green,,,True,Gather
441,Home Cooking , Shoyu Chicken,R-61955,FLX|Shoyu Chicken 170g,GV - FLEX BC,170.0,866.9185472694852,22.277259776067385,71.42,141.08,509.95,13.1,42.01,82.99,Red,Red,True,,,Gather
442,Home Cooking , Shoyu Tofu,R-61958,FLX|Shoyu tofu 150g,GV - FLEX BC,150.0,292.3029800995143,1.3024493365535434,2.46,88.5,194.87,0.87,1.64,59.0,Yellow,Green,,,True,Gather
443,Home Cooking , Spicy shoyu salmon,R-61967,FLX|Spicy Soy Salmon 100g,GV - FLEX BC,115.0,744.2055468833676,10.175828897132876,224.61,1231.69,647.14,8.85,195.31,1071.03,Red,Red,True,,,Gather
444,Home Cooking , Spicy shoyu tofu,R-62288,FLX|Spicy Soy tofu 150g,GV - FLEX BC,185.0,294.8676675995143,1.5344805865535434,3.17,127.61,159.39,0.83,1.71,68.98,Green,Green,,,True,Gather
445,Home Cooking , Tonkotsu ramen,R-57280,FLX|Tonkotsu Ramen|AAD,GV - FLEX ASIAN NOODLE,672.0000012,2094.1898255369665,33.660021010748444,334.76,8974.85,311.64,5.01,49.82,1335.54,Yellow,Yellow,,True,,Gather
446,Simply Local , Beef Brisket 1,R-62718,SL|Beef Brisket|+1,GV SIMPLY LOCAL,165.0,6433.069108911159,51.26418022296006,260.87,9579.88,3898.83,31.07,158.1,5805.99,Red,Red,True,,,Gather
447,Simply Local , Beef Brisket 2,R-62716,SL|Beef Brisket|+2,GV SIMPLY LOCAL,165.0,6433.069108911159,51.26418022296006,260.87,9579.88,3898.83,31.07,158.1,5805.99,Red,Red,True,,,Gather
448,Simply Local , Beef Brisket 4,R-62053,SL|Beef Brisket|+4,GV SIMPLY LOCAL,555.0,6871.195763532271,55.20606933499482,283.96,10436.82,1238.05,9.95,51.16,1880.51,Red,Red,True,,,Gather
449,Simply Local , Beef Brisket,R-49123,SL|Beef Brisket|AAD|SL,GV SIMPLY LOCAL,150.0,5597.582168352308,44.59109435432737,226.97,8334.66,3731.72,29.73,151.31,5556.44,Red,Red,True,,,Gather
450,Simply Local , Beef Flat Roast 1,R-62078,SL|Beef flat roast| +1,GV SIMPLY LOCAL,314.0,7539.854692258494,59.122481955960055,343.82,11677.22,2401.23,18.83,109.5,3718.86,Red,Red,True,,,Gather
451,Simply Local , Beef Flat Roast 2,R-62077,SL|Beef flat roast| +2,GV SIMPLY LOCAL,435.0,7692.600076542975,60.06662785927556,384.16,12010.45,1768.41,13.81,88.31,2761.02,Red,Red,True,,,Gather
452,Simply Local , Beef Flat Roast 3,R-62076,SL|Beef flat roast| +3,GV SIMPLY LOCAL,554.0,7843.406295170481,61.002486307138696,423.57,12340.26,1415.78,11.01,76.46,2227.48,Red,Red,True,,,Gather
453,Simply Local , Beef Flat Roast 4,R-48878,SL|Beef flat roast| +4,GV SIMPLY LOCAL,655.0,7958.315360639114,61.80749326353438,462.36,12607.73,1215.01,9.44,70.59,1924.84,Red,Red,True,,,Gather
454,Simply Local , Beef Flat Roast,R-62209,SL|Beef flat roast| 125g,GV SIMPLY LOCAL,176.0,7354.442402070856,58.059321351266895,302.99,11287.55,4178.66,32.99,172.15,6413.38,Red,Red,True,,,Gather
455,Simply Local , Roasted big cauliflower steak,R-37781,SL|Big Veg|Caulif Roast|320g,GV SIMPLY LOCAL,370.0,334.7256445239267,2.579741627925838,20.52,920.92,90.47,0.7,5.55,248.9,Green,Green,,,True,Gather
456,Simply Local , Chicken Thigh Cacciatore,R-47110,SL|Chicken Thigh (2) ,GV SIMPLY LOCAL,174.0,1284.5019721088436,32.23889024943311,102.6,110.8,738.22,18.53,58.97,63.68,Red,Red,True,,,Gather
457,Simply Local , Chicken Thigh Cacciatore 1,R-62071,SL|Chicken Thigh|+1,GV SIMPLY LOCAL,321.0,1547.1070716668346,37.29777572380723,136.02,633.04,481.96,11.62,42.37,197.21,Red,Red,True,,,Gather
458,Simply Local , Chicken Thigh Cacciatore 2,R-62070,SL|Chicken Thigh|+2,GV SIMPLY LOCAL,449.0,1652.9492836885674,38.33582423383893,157.02,1149.03,368.14,8.54,34.97,255.91,Red,Red,True,,,Gather
459,Simply Local , Chicken Thigh Cacciatore 3,R-62069,SL|Chicken Thigh|+3,GV SIMPLY LOCAL,576.0,1758.034589028871,39.37092087601349,177.69,1659.75,305.21,6.84,30.85,288.15,Yellow,Yellow,,True,,Gather
460,Simply Local , Chicken Thigh Cacciatore 4,R-62068,SL|Chicken Thigh|+4,GV SIMPLY LOCAL,704.0,1863.8768010506035,40.40896938604519,198.69,2175.74,264.76,5.74,28.22,309.05,Yellow,Yellow,,True,,Gather
461,Simply Local , Chimmichuri Chicken Thigh 1,R-62175,SL|chimichuri thigh|+1,GV SIMPLY LOCAL,324.0,1332.8243558515842,25.979919920690225,116.85,592.96,411.37,8.02,36.06,183.01,Red,Red,True,,,Gather
462,Simply Local , Chimmichuri Chicken Thigh 2,R-62174,SL|chimichuri thigh|+2,GV SIMPLY LOCAL,460.0,1480.9943421245086,27.09877837300591,153.14,975.2,321.96,5.89,33.29,212.0,Yellow,Yellow,,True,,Gather
463,Simply Local , Chimmichuri Chicken Thigh 3,R-62173,SL|chimichuri thigh|+3,GV SIMPLY LOCAL,594.0,1626.8849541858765,28.208766660992037,188.61,1353.85,273.89,4.75,31.75,227.92,Yellow,Yellow,,True,,Gather
464,Simply Local , Chimmichuri Chicken Thigh 4,R-62172,SL|chimichuri thigh|+4,GV SIMPLY LOCAL,730.0,1775.0549404588007,29.32762511330772,224.9,1736.09,243.16,4.02,30.81,237.82,Yellow,Yellow,,True,,Gather
465,Simply Local , Chimmichuri Chicken Thigh,R-57250,SL|chimichuri thigh|160g,GV SIMPLY LOCAL,210.0,1331.4108720021404,28.393345221296418,92.71,234.37,634.01,13.52,44.15,111.6,Red,Red,True,,,Gather
466,Simply Local , Bacon herb pork loin 1,R-62115,SL|Herb'd Pork Loin|+1,GV SIMPLY LOCAL,277.0,2066.8443691597254,25.622252736849664,335.25,10289.63,746.15,9.25,121.03,3714.67,Red,Red,True,,,Gather
467,Simply Local , Bacon herb pork loin 2,R-62114,SL|Herb'd Pork Loin|+2,GV SIMPLY LOCAL,405.0,2259.78288870522,27.51882758537128,348.3,10832.26,557.97,6.79,86.0,2674.63,Red,Red,True,,,Gather
468,Simply Local , Bacon herb pork loin 4,R-62113,SL|Herb'd Pork Loin|+4,GV SIMPLY LOCAL,660.0,2644.9890206850987,31.30642172685896,374.39,11917.47,400.76,4.74,56.73,1805.68,Red,Red,True,,,Gather
469,Simply Local , Bacon herb pork loin,R-37708,SL|Herb'd Pork Loin||125g,GV SIMPLY LOCAL,175.0,2302.8428552101896,29.51608192873209,401.07,12109.9,1315.91,16.87,229.18,6919.94,Red,Red,True,,,Gather
470,Simply Local , Maple glaze salmon 1,R-62125,SL|Maple salmon|+1,GV SIMPLY LOCAL,300.0,948.6468090813872,11.520029301742538,269.68,1691.27,316.22,3.84,89.89,563.76,Yellow,Yellow,,True,,Gather
471,Simply Local , Maple glaze salmon 2,R-62126,SL|Maple salmon|+2,GV SIMPLY LOCAL,430.0,1078.8797409095298,12.533011946035112,307.29,2059.87,250.9,2.91,71.46,479.04,Yellow,Yellow,,True,,Gather
472,Simply Local , Maple glaze salmon 3,R-62124,SL|Maple salmon|+3,GV SIMPLY LOCAL,560.0,1209.1126727376727,13.545994590327686,344.9,2428.46,215.91,2.42,61.59,433.65,Yellow,Green,,,True,Gather
473,Simply Local , Maple glaze salmon,R-45376,SL|Maple salmon|100g,GV SIMPLY LOCAL,150.0,696.6469257380925,8.802804233207542,193.75,1116.97,464.43,5.87,129.17,744.65,Red,Red,True,,,Gather
474,Simply Local , Olive stuffed chicken supreme,R-62140,SL|Olive Stuff Chicken Breas,GV SIMPLY LOCAL,150.0,1240.152418931033,30.388079341432363,98.9,165.25,826.77,20.26,65.93,110.17,Red,Red,True,,,Gather
475,Simply Local , Peppercorn Pork Chop 1,R-62132,SL|Peppercorn Pork Chop|+1,GV SIMPLY LOCAL,445.6666701555556,1909.5639252730216,24.13105527562482,348.91,9790.72,428.47,5.41,78.29,2196.87,Red,Red,True,,,Gather
476,Simply Local , Peppercorn Pork Chop 2,R-62134,SL|Peppercorn Pork Chop|+2,GV SIMPLY LOCAL,581.6666701555556,2068.734929959539,25.349205825180515,387.3,10220.34,355.66,4.36,66.58,1757.08,Yellow,Red,True,,,Gather
477,Simply Local , Peppercorn Pork Chop 3,R-62135,SL|Peppercorn Pork Chop|+3,FOOD,715.6666701555556,2225.8384713816663,26.55800531853321,424.88,10646.56,311.02,3.71,59.37,1487.64,Yellow,Yellow,,True,,Gather
478,Simply Local , Peppercorn Pork Chop 4,R-62133,SL|Peppercorn Pork Chop|+4,FOOD,851.6666701555556,2385.009476068183,27.77615586808891,463.26,11076.18,280.04,3.26,54.39,1300.53,Yellow,Yellow,,True,,Gather
479,Simply Local , Peppercorn Pork Chop,R-62127,SL|Peppercorn Pork Chop|170g,GV SIMPLY LOCAL,296.6666701555556,1704.0066750151104,22.744703930925223,309.3,9275.81,574.38,7.67,104.26,3126.68,Red,Red,True,,,Gather
480,Simply Local , Gremolata salmon 1,R-62152,SL|Salmon gremolata|+1,GV SIMPLY LOCAL,260.0,730.9920581115033,9.480295554510796,197.02,1434.86,281.15,3.65,75.78,551.87,Yellow,Yellow,,True,,Gather
481,Simply Local , Gremolata salmon 2,R-62151,SL|Salmon gremolata|+2,GV SIMPLY LOCAL,400.0,842.3413004003037,10.823473376295745,209.52,1923.05,210.59,2.71,52.38,480.76,Yellow,Yellow,,True,,Gather
482,Simply Local , Gremolata salmon 3,R-62150,SL|Salmon gremolata|+3,GV SIMPLY LOCAL,480.0,905.649067097842,11.593776959305185,216.45,2203.81,188.68,2.42,45.09,459.13,Yellow,Green,,,True,Gather
483,Simply Local , Gremolata salmon,R-62149,SL|Salmon gremolata|100g,GV SIMPLY LOCAL,150.0,643.6635536183339,8.423554852113602,187.31,1050.39,429.11,5.62,124.87,700.26,Red,Yellow,,True,,Gather
484,Simply Local , Dil + lemon salmon 1,R-62715,SL|Salmon Lemon herb|+1,GV SIMPLY LOCAL,150.0,769.3102124467152,9.50533357524739,209.15,1211.15,512.87,6.34,139.43,807.43,Red,Red,True,,,Gather
